_id,Tolueno,fecha,id_estacion,nombre,provincia,unidad_medicion,SO2,PM10,"PM2,5",O3 8h,NOX
2024-03-2770,,2024-03-27,70,MONDRAGON,20,µg/m3,,18,,,
2024-03-2767,,2024-03-27,67,ATEGORRIETA,20,µg/m3,,,5,,
2024-03-2799,,2024-03-27,99,ZUMARRAGA,20,µg/m3,1,,,,
2024-03-27206,,2024-03-27,206,ANDOAIN,20,µg/m3,6,,,,
2024-03-2774,,2024-03-27,74,AZPEITIA,20,µg/m3,,,4,,
2024-03-2768,,2024-03-27,68,HERNANI,20,µg/m3,4,,,,
2024-03-27104,,2024-03-27,104,AÑORGA,20,µg/m3,2,,,,
2024-03-2766,,2024-03-27,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-03-2769,,2024-03-27,69,PUYO,20,µg/m3,5,,,,
2024-03-2772,,2024-03-27,72,TOLOSA,20,µg/m3,,,4,,
2024-03-2786,,2024-03-27,86,JAIZKIBEL,20,µg/m3,,,,79,
2024-03-2782,,2024-03-27,82,LEZO,20,µg/m3,,,6,,
2024-03-2873,0.23,2024-03-28,73,BEASAIN,20,µg/m3,,,,,
2024-03-28207,0.03,2024-03-28,207,ZUBIETA,20,µg/m3,,,,,
2024-03-2889,0.74,2024-03-28,89,EASO,20,µg/m3,,,,,
2024-03-28208,0.01,2024-03-28,208,USURBIL,20,µg/m3,,,,,
2024-03-28205,0.1,2024-03-28,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-03-2865,,2024-03-28,65,PAGOETA,20,µg/m3,,,3,,
2024-03-2870,,2024-03-28,70,MONDRAGON,20,µg/m3,,13,,,
2024-03-2867,,2024-03-28,67,ATEGORRIETA,20,µg/m3,,,2,,
2024-03-2899,,2024-03-28,99,ZUMARRAGA,20,µg/m3,1,,,,
2024-03-28206,,2024-03-28,206,ANDOAIN,20,µg/m3,6,,,,
2024-03-2874,,2024-03-28,74,AZPEITIA,20,µg/m3,,,2,,
2024-03-2868,,2024-03-28,68,HERNANI,20,µg/m3,4,,,,
2024-03-28104,,2024-03-28,104,AÑORGA,20,µg/m3,3,,,,
2024-03-2866,,2024-03-28,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-03-2869,,2024-03-28,69,PUYO,20,µg/m3,3,,,,
2024-03-2872,,2024-03-28,72,TOLOSA,20,µg/m3,,,2,,
2024-03-2886,,2024-03-28,86,JAIZKIBEL,20,µg/m3,,,,91,
2024-03-2882,,2024-03-28,82,LEZO,20,µg/m3,,,5,,
2024-03-2973,1.14,2024-03-29,73,BEASAIN,20,µg/m3,,,,,
2024-03-29207,0.12,2024-03-29,207,ZUBIETA,20,µg/m3,,,,,
2024-03-2989,0.98,2024-03-29,89,EASO,20,µg/m3,,,,,
2024-03-29208,0.03,2024-03-29,208,USURBIL,20,µg/m3,,,,,
2024-03-29205,0.14,2024-03-29,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-03-2965,,2024-03-29,65,PAGOETA,20,µg/m3,,,2,,
2024-03-2970,,2024-03-29,70,MONDRAGON,20,µg/m3,,8,,,
2024-03-2967,,2024-03-29,67,ATEGORRIETA,20,µg/m3,,,3,,
2024-03-2999,,2024-03-29,99,ZUMARRAGA,20,µg/m3,1,,,,
2024-03-29206,,2024-03-29,206,ANDOAIN,20,µg/m3,6,,,,
2024-03-2974,,2024-03-29,74,AZPEITIA,20,µg/m3,,,2,,
2024-03-2968,,2024-03-29,68,HERNANI,20,µg/m3,4,,,,
2024-03-29104,,2024-03-29,104,AÑORGA,20,µg/m3,2,,,,
2024-03-2966,,2024-03-29,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-03-2969,,2024-03-29,69,PUYO,20,µg/m3,3,,,,
2024-03-2972,,2024-03-29,72,TOLOSA,20,µg/m3,,,3,,
2024-03-2986,,2024-03-29,86,JAIZKIBEL,20,µg/m3,,,,90,
2024-03-2982,,2024-03-29,82,LEZO,20,µg/m3,,,5,,
2024-03-3073,1.43,2024-03-30,73,BEASAIN,20,µg/m3,,,,,
2024-03-30207,0.1,2024-03-30,207,ZUBIETA,20,µg/m3,,,,,
2024-03-3089,1.44,2024-03-30,89,EASO,20,µg/m3,,,,,
2024-03-30208,0.01,2024-03-30,208,USURBIL,20,µg/m3,,,,,
2024-03-30205,0.08,2024-03-30,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-03-3065,,2024-03-30,65,PAGOETA,20,µg/m3,,,3,,
2024-03-3070,,2024-03-30,70,MONDRAGON,20,µg/m3,,9,,,
2024-03-3067,,2024-03-30,67,ATEGORRIETA,20,µg/m3,,,3,,
2024-03-3099,,2024-03-30,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-03-30206,,2024-03-30,206,ANDOAIN,20,µg/m3,6,,,,
2024-03-3074,,2024-03-30,74,AZPEITIA,20,µg/m3,,,2,,
2024-03-3068,,2024-03-30,68,HERNANI,20,µg/m3,4,,,,
2024-03-30104,,2024-03-30,104,AÑORGA,20,µg/m3,2,,,,
2024-03-3066,,2024-03-30,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-03-3069,,2024-03-30,69,PUYO,20,µg/m3,3,,,,
2024-03-3072,,2024-03-30,72,TOLOSA,20,µg/m3,,,2,,
2024-03-3086,,2024-03-30,86,JAIZKIBEL,20,µg/m3,,,,87,
2024-03-3082,,2024-03-30,82,LEZO,20,µg/m3,,,3,,
2024-03-3173,1.62,2024-03-31,73,BEASAIN,20,µg/m3,,,,,
2024-03-31207,0.11,2024-03-31,207,ZUBIETA,20,µg/m3,,,,,
2024-03-3189,0.83,2024-03-31,89,EASO,20,µg/m3,,,,,
2024-03-31208,0.03,2024-03-31,208,USURBIL,20,µg/m3,,,,,
2024-03-31205,0.12,2024-03-31,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-03-3165,,2024-03-31,65,PAGOETA,20,µg/m3,,,2,,
2024-03-3170,,2024-03-31,70,MONDRAGON,20,µg/m3,,10,,,
2024-03-3167,,2024-03-31,67,ATEGORRIETA,20,µg/m3,,,3,,
2024-03-3199,,2024-03-31,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-03-31206,,2024-03-31,206,ANDOAIN,20,µg/m3,6,,,,
2024-03-3174,,2024-03-31,74,AZPEITIA,20,µg/m3,,,3,,
2024-03-3168,,2024-03-31,68,HERNANI,20,µg/m3,4,,,,
2024-03-31104,,2024-03-31,104,AÑORGA,20,µg/m3,2,,,,
2024-03-3166,,2024-03-31,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-03-3169,,2024-03-31,69,PUYO,20,µg/m3,4,,,,
2024-03-3172,,2024-03-31,72,TOLOSA,20,µg/m3,,,2,,
2024-03-3186,,2024-03-31,86,JAIZKIBEL,20,µg/m3,,,,79,
2024-03-3182,,2024-03-31,82,LEZO,20,µg/m3,,,5,,
2024-04-0173,0.39,2024-04-01,73,BEASAIN,20,µg/m3,,,,,
2024-04-01207,0.06,2024-04-01,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0189,0.64,2024-04-01,89,EASO,20,µg/m3,,,,,
2024-04-01208,0.01,2024-04-01,208,USURBIL,20,µg/m3,,,,,
2024-04-01205,0.07,2024-04-01,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0165,,2024-04-01,65,PAGOETA,20,µg/m3,,,3,,
2024-04-0170,,2024-04-01,70,MONDRAGON,20,µg/m3,,11,,,
2024-04-0167,,2024-04-01,67,ATEGORRIETA,20,µg/m3,,,4,,
2024-04-0199,,2024-04-01,99,ZUMARRAGA,20,µg/m3,1,,,,
2024-04-01206,,2024-04-01,206,ANDOAIN,20,µg/m3,6,,,,
2024-04-0174,,2024-04-01,74,AZPEITIA,20,µg/m3,,,3,,
2024-04-0168,,2024-04-01,68,HERNANI,20,µg/m3,4,,,,
2024-04-01104,,2024-04-01,104,AÑORGA,20,µg/m3,2,,,,
2024-04-0166,,2024-04-01,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-04-0169,,2024-04-01,69,PUYO,20,µg/m3,3,,,,
2024-04-0172,,2024-04-01,72,TOLOSA,20,µg/m3,,,3,,
2024-04-0186,,2024-04-01,86,JAIZKIBEL,20,µg/m3,,,,89,
2024-04-0182,,2024-04-01,82,LEZO,20,µg/m3,,,6,,
2024-04-0273,0.42,2024-04-02,73,BEASAIN,20,µg/m3,,,,,
2024-04-02207,0.06,2024-04-02,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0289,2.09,2024-04-02,89,EASO,20,µg/m3,,,,,
2024-04-02208,0.02,2024-04-02,208,USURBIL,20,µg/m3,,,,,
2024-04-02205,0,2024-04-02,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0265,,2024-04-02,65,PAGOETA,20,µg/m3,,,4,,
2024-04-0270,,2024-04-02,70,MONDRAGON,20,µg/m3,,15,,,
2024-04-0267,,2024-04-02,67,ATEGORRIETA,20,µg/m3,,,3,,
2024-04-0299,,2024-04-02,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-02206,,2024-04-02,206,ANDOAIN,20,µg/m3,6,,,,
2024-04-0274,,2024-04-02,74,AZPEITIA,20,µg/m3,,,3,,
2024-04-0268,,2024-04-02,68,HERNANI,20,µg/m3,4,,,,
2024-04-02104,,2024-04-02,104,AÑORGA,20,µg/m3,2,,,,
2024-04-0266,,2024-04-02,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-04-0269,,2024-04-02,69,PUYO,20,µg/m3,4,,,,
2024-04-0272,,2024-04-02,72,TOLOSA,20,µg/m3,,,4,,
2024-04-0286,,2024-04-02,86,JAIZKIBEL,20,µg/m3,,,,87,
2024-04-0282,,2024-04-02,82,LEZO,20,µg/m3,,,5,,
2024-04-0373,0,2024-04-03,73,BEASAIN,20,µg/m3,,,,,
2024-04-03207,0.51,2024-04-03,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0389,3.38,2024-04-03,89,EASO,20,µg/m3,,,,,
2024-04-03208,0.07,2024-04-03,208,USURBIL,20,µg/m3,,,,,
2024-04-03205,0,2024-04-03,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0365,,2024-04-03,65,PAGOETA,20,µg/m3,,,6,,
2024-04-0370,,2024-04-03,70,MONDRAGON,20,µg/m3,,14,,,
2024-04-0367,,2024-04-03,67,ATEGORRIETA,20,µg/m3,,,4,,
2024-04-0399,,2024-04-03,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-03206,,2024-04-03,206,ANDOAIN,20,µg/m3,6,,,,
2024-04-0374,,2024-04-03,74,AZPEITIA,20,µg/m3,,,3,,
2024-04-0368,,2024-04-03,68,HERNANI,20,µg/m3,4,,,,
2024-04-03104,,2024-04-03,104,AÑORGA,20,µg/m3,2,,,,
2024-04-0366,,2024-04-03,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-04-0369,,2024-04-03,69,PUYO,20,µg/m3,4,,,,
2024-04-0372,,2024-04-03,72,TOLOSA,20,µg/m3,,,3,,
2024-04-0386,,2024-04-03,86,JAIZKIBEL,20,µg/m3,,,,87,
2024-04-0382,,2024-04-03,82,LEZO,20,µg/m3,,,9,,
2024-04-0473,2.49,2024-04-04,73,BEASAIN,20,µg/m3,,,,,
2024-04-04207,0.13,2024-04-04,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0489,2.88,2024-04-04,89,EASO,20,µg/m3,,,,,
2024-04-04208,0.06,2024-04-04,208,USURBIL,20,µg/m3,,,,,
2024-04-04205,0.15,2024-04-04,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0465,,2024-04-04,65,PAGOETA,20,µg/m3,,,6,,
2024-04-0470,,2024-04-04,70,MONDRAGON,20,µg/m3,,16,,,
2024-04-0467,,2024-04-04,67,ATEGORRIETA,20,µg/m3,,,4,,
2024-04-0499,,2024-04-04,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-04206,,2024-04-04,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-0474,,2024-04-04,74,AZPEITIA,20,µg/m3,,,4,,
2024-04-0468,,2024-04-04,68,HERNANI,20,µg/m3,4,,,,
2024-04-04104,,2024-04-04,104,AÑORGA,20,µg/m3,2,,,,
2024-04-0466,,2024-04-04,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-04-0469,,2024-04-04,69,PUYO,20,µg/m3,4,,,,
2024-04-0472,,2024-04-04,72,TOLOSA,20,µg/m3,,,5,,
2024-04-0486,,2024-04-04,86,JAIZKIBEL,20,µg/m3,,,,88,
2024-04-0482,,2024-04-04,82,LEZO,20,µg/m3,,,7,,
2024-04-0573,0.64,2024-04-05,73,BEASAIN,20,µg/m3,,,,,
2024-04-05207,0.1,2024-04-05,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0589,2.4,2024-04-05,89,EASO,20,µg/m3,,,,,
2024-04-05208,0.09,2024-04-05,208,USURBIL,20,µg/m3,,,,,
2024-04-05205,0.13,2024-04-05,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0565,,2024-04-05,65,PAGOETA,20,µg/m3,,,4,,
2024-04-0570,,2024-04-05,70,MONDRAGON,20,µg/m3,,20,,,
2024-04-0567,,2024-04-05,67,ATEGORRIETA,20,µg/m3,,,5,,
2024-04-0599,,2024-04-05,99,ZUMARRAGA,20,µg/m3,3,,,,
2024-04-05206,,2024-04-05,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-0574,,2024-04-05,74,AZPEITIA,20,µg/m3,,,4,,
2024-04-0568,,2024-04-05,68,HERNANI,20,µg/m3,4,,,,
2024-04-05104,,2024-04-05,104,AÑORGA,20,µg/m3,6,,,,
2024-04-0566,,2024-04-05,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-0569,,2024-04-05,69,PUYO,20,µg/m3,4,,,,
2024-04-0572,,2024-04-05,72,TOLOSA,20,µg/m3,,,4,,
2024-04-0586,,2024-04-05,86,JAIZKIBEL,20,µg/m3,,,,94,
2024-04-0582,,2024-04-05,82,LEZO,20,µg/m3,,,7,,
2024-04-0673,1,2024-04-06,73,BEASAIN,20,µg/m3,,,,,
2024-04-06207,0.11,2024-04-06,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0689,1.51,2024-04-06,89,EASO,20,µg/m3,,,,,
2024-04-06208,0.05,2024-04-06,208,USURBIL,20,µg/m3,,,,,
2024-04-06205,0.11,2024-04-06,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0665,,2024-04-06,65,PAGOETA,20,µg/m3,,,8,,
2024-04-0670,,2024-04-06,70,MONDRAGON,20,µg/m3,,32,,,
2024-04-0667,,2024-04-06,67,ATEGORRIETA,20,µg/m3,,,10,,
2024-04-0699,,2024-04-06,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-06206,,2024-04-06,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-0674,,2024-04-06,74,AZPEITIA,20,µg/m3,,,8,,
2024-04-0668,,2024-04-06,68,HERNANI,20,µg/m3,4,,,,
2024-04-06104,,2024-04-06,104,AÑORGA,20,µg/m3,4,,,,
2024-04-0666,,2024-04-06,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-0669,,2024-04-06,69,PUYO,20,µg/m3,4,,,,
2024-04-0672,,2024-04-06,72,TOLOSA,20,µg/m3,,,11,,
2024-04-0686,,2024-04-06,86,JAIZKIBEL,20,µg/m3,,,,104,
2024-04-0682,,2024-04-06,82,LEZO,20,µg/m3,,,18,,
2024-04-0773,3.57,2024-04-07,73,BEASAIN,20,µg/m3,,,,,
2024-04-07207,0.83,2024-04-07,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0789,6.57,2024-04-07,89,EASO,20,µg/m3,,,,,
2024-04-07208,0.21,2024-04-07,208,USURBIL,20,µg/m3,,,,,
2024-04-07205,0.55,2024-04-07,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0765,,2024-04-07,65,PAGOETA,20,µg/m3,,,14,,
2024-04-0770,,2024-04-07,70,MONDRAGON,20,µg/m3,,0,,,
2024-04-0767,,2024-04-07,67,ATEGORRIETA,20,µg/m3,,,11,,
2024-04-0799,,2024-04-07,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-07206,,2024-04-07,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-0774,,2024-04-07,74,AZPEITIA,20,µg/m3,,,12,,
2024-04-0768,,2024-04-07,68,HERNANI,20,µg/m3,4,,,,
2024-04-07104,,2024-04-07,104,AÑORGA,20,µg/m3,3,,,,
2024-04-0766,,2024-04-07,66,AVDA. TOLOSA,20,µg/m3,5,,,,
2024-04-0769,,2024-04-07,69,PUYO,20,µg/m3,4,,,,
2024-04-0772,,2024-04-07,72,TOLOSA,20,µg/m3,,,14,,
2024-04-0786,,2024-04-07,86,JAIZKIBEL,20,µg/m3,,,,95,
2024-04-0782,,2024-04-07,82,LEZO,20,µg/m3,,,16,,
2024-04-0873,2.98,2024-04-08,73,BEASAIN,20,µg/m3,,,,,
2024-04-08207,0.81,2024-04-08,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0889,3.67,2024-04-08,89,EASO,20,µg/m3,,,,,
2024-04-08208,0.21,2024-04-08,208,USURBIL,20,µg/m3,,,,,
2024-04-08205,0.75,2024-04-08,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0865,,2024-04-08,65,PAGOETA,20,µg/m3,,,6,,
2024-04-0870,,2024-04-08,70,MONDRAGON,20,µg/m3,,0,,,
2024-04-0867,,2024-04-08,67,ATEGORRIETA,20,µg/m3,,,7,,
2024-04-0899,,2024-04-08,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-08206,,2024-04-08,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-0874,,2024-04-08,74,AZPEITIA,20,µg/m3,,,5,,
2024-04-0868,,2024-04-08,68,HERNANI,20,µg/m3,4,,,,
2024-04-08104,,2024-04-08,104,AÑORGA,20,µg/m3,2,,,,
2024-04-0866,,2024-04-08,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-0869,,2024-04-08,69,PUYO,20,µg/m3,4,,,,
2024-04-0872,,2024-04-08,72,TOLOSA,20,µg/m3,,,8,,
2024-04-0886,,2024-04-08,86,JAIZKIBEL,20,µg/m3,,,,87,
2024-04-0882,,2024-04-08,82,LEZO,20,µg/m3,,,11,,
2024-04-0973,1.43,2024-04-09,73,BEASAIN,20,µg/m3,,,,,
2024-04-09207,0.07,2024-04-09,207,ZUBIETA,20,µg/m3,,,,,
2024-04-0989,0.44,2024-04-09,89,EASO,20,µg/m3,,,,,
2024-04-09208,0.04,2024-04-09,208,USURBIL,20,µg/m3,,,,,
2024-04-09205,0.23,2024-04-09,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-0965,,2024-04-09,65,PAGOETA,20,µg/m3,,,2,,
2024-04-0970,,2024-04-09,70,MONDRAGON,20,µg/m3,,20,,,
2024-04-0967,,2024-04-09,67,ATEGORRIETA,20,µg/m3,,,6,,
2024-04-0999,,2024-04-09,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-09206,,2024-04-09,206,ANDOAIN,20,µg/m3,6,,,,
2024-04-0974,,2024-04-09,74,AZPEITIA,20,µg/m3,,,5,,
2024-04-0968,,2024-04-09,68,HERNANI,20,µg/m3,4,,,,
2024-04-09104,,2024-04-09,104,AÑORGA,20,µg/m3,2,,,,
2024-04-0966,,2024-04-09,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-04-0969,,2024-04-09,69,PUYO,20,µg/m3,4,,,,
2024-04-0972,,2024-04-09,72,TOLOSA,20,µg/m3,,,5,,
2024-04-0986,,2024-04-09,86,JAIZKIBEL,20,µg/m3,,,,94,
2024-04-0982,,2024-04-09,82,LEZO,20,µg/m3,,,9,,
2024-04-1073,4.24,2024-04-10,73,BEASAIN,20,µg/m3,,,,,
2024-04-10207,1.06,2024-04-10,207,ZUBIETA,20,µg/m3,,,,,
2024-04-1089,4.59,2024-04-10,89,EASO,20,µg/m3,,,,,
2024-04-10208,0.21,2024-04-10,208,USURBIL,20,µg/m3,,,,,
2024-04-10205,0.64,2024-04-10,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-1065,,2024-04-10,65,PAGOETA,20,µg/m3,,,4,,
2024-04-1070,,2024-04-10,70,MONDRAGON,20,µg/m3,,25,,,
2024-04-1067,,2024-04-10,67,ATEGORRIETA,20,µg/m3,,,4,,
2024-04-1099,,2024-04-10,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-10206,,2024-04-10,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-1074,,2024-04-10,74,AZPEITIA,20,µg/m3,,,7,,
2024-04-1068,,2024-04-10,68,HERNANI,20,µg/m3,4,,,,
2024-04-10104,,2024-04-10,104,AÑORGA,20,µg/m3,2,,,,
2024-04-1066,,2024-04-10,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-1069,,2024-04-10,69,PUYO,20,µg/m3,3,,,,
2024-04-1072,,2024-04-10,72,TOLOSA,20,µg/m3,,,6,,
2024-04-1086,,2024-04-10,86,JAIZKIBEL,20,µg/m3,,,,84,
2024-04-1082,,2024-04-10,82,LEZO,20,µg/m3,,,8,,
2024-04-1173,8.64,2024-04-11,73,BEASAIN,20,µg/m3,,,,,
2024-04-11207,1.2,2024-04-11,207,ZUBIETA,20,µg/m3,,,,,
2024-04-1189,5.6,2024-04-11,89,EASO,20,µg/m3,,,,,
2024-04-11208,0.24,2024-04-11,208,USURBIL,20,µg/m3,,,,,
2024-04-11205,1.48,2024-04-11,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-1165,,2024-04-11,65,PAGOETA,20,µg/m3,,,4,,
2024-04-1170,,2024-04-11,70,MONDRAGON,20,µg/m3,,25,,,
2024-04-1167,,2024-04-11,67,ATEGORRIETA,20,µg/m3,,,6,,
2024-04-1199,,2024-04-11,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-11206,,2024-04-11,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-1174,,2024-04-11,74,AZPEITIA,20,µg/m3,,,11,,
2024-04-1168,,2024-04-11,68,HERNANI,20,µg/m3,4,,,,
2024-04-11104,,2024-04-11,104,AÑORGA,20,µg/m3,2,,,,
2024-04-1166,,2024-04-11,66,AVDA. TOLOSA,20,µg/m3,2,,,,
2024-04-1169,,2024-04-11,69,PUYO,20,µg/m3,2,,,,
2024-04-1172,,2024-04-11,72,TOLOSA,20,µg/m3,,,7,,
2024-04-1186,,2024-04-11,86,JAIZKIBEL,20,µg/m3,,,,80,
2024-04-1182,,2024-04-11,82,LEZO,20,µg/m3,,,9,,
2024-04-1273,12.98,2024-04-12,73,BEASAIN,20,µg/m3,,,,,
2024-04-12207,2.02,2024-04-12,207,ZUBIETA,20,µg/m3,,,,,
2024-04-1289,0,2024-04-12,89,EASO,20,µg/m3,,,,,
2024-04-12208,0.54,2024-04-12,208,USURBIL,20,µg/m3,,,,,
2024-04-12205,2.4,2024-04-12,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-1265,,2024-04-12,65,PAGOETA,20,µg/m3,,,6,,
2024-04-1270,,2024-04-12,70,MONDRAGON,20,µg/m3,,28,,,
2024-04-1267,,2024-04-12,67,ATEGORRIETA,20,µg/m3,,,8,,
2024-04-1299,,2024-04-12,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-12206,,2024-04-12,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-1274,,2024-04-12,74,AZPEITIA,20,µg/m3,,,8,,
2024-04-1268,,2024-04-12,68,HERNANI,20,µg/m3,4,,,,
2024-04-12104,,2024-04-12,104,AÑORGA,20,µg/m3,2,,,,
2024-04-1266,,2024-04-12,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-1269,,2024-04-12,69,PUYO,20,µg/m3,2,,,,
2024-04-1272,,2024-04-12,72,TOLOSA,20,µg/m3,,,8,,
2024-04-1286,,2024-04-12,86,JAIZKIBEL,20,µg/m3,,,,92,
2024-04-1282,,2024-04-12,82,LEZO,20,µg/m3,,,12,,
2024-04-1373,6.38,2024-04-13,73,BEASAIN,20,µg/m3,,,,,
2024-04-13207,3.69,2024-04-13,207,ZUBIETA,20,µg/m3,,,,,
2024-04-1389,12.81,2024-04-13,89,EASO,20,µg/m3,,,,,
2024-04-13208,0.98,2024-04-13,208,USURBIL,20,µg/m3,,,,,
2024-04-13205,1.93,2024-04-13,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-1365,,2024-04-13,65,PAGOETA,20,µg/m3,,,9,,
2024-04-1370,,2024-04-13,70,MONDRAGON,20,µg/m3,,23,,,
2024-04-1367,,2024-04-13,67,ATEGORRIETA,20,µg/m3,,,14,,
2024-04-1399,,2024-04-13,99,ZUMARRAGA,20,µg/m3,3,,,,
2024-04-13206,,2024-04-13,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-1374,,2024-04-13,74,AZPEITIA,20,µg/m3,,,10,,
2024-04-1368,,2024-04-13,68,HERNANI,20,µg/m3,4,,,,
2024-04-13104,,2024-04-13,104,AÑORGA,20,µg/m3,1,,,,
2024-04-1366,,2024-04-13,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-1369,,2024-04-13,69,PUYO,20,µg/m3,2,,,,
2024-04-1372,,2024-04-13,72,TOLOSA,20,µg/m3,,,11,,
2024-04-1386,,2024-04-13,86,JAIZKIBEL,20,µg/m3,,,,105,
2024-04-1382,,2024-04-13,82,LEZO,20,µg/m3,,,15,,
2024-04-1473,3.45,2024-04-14,73,BEASAIN,20,µg/m3,,,,,
2024-04-14207,0.98,2024-04-14,207,ZUBIETA,20,µg/m3,,,,,
2024-04-1489,5.19,2024-04-14,89,EASO,20,µg/m3,,,,,
2024-04-14208,0.21,2024-04-14,208,USURBIL,20,µg/m3,,,,,
2024-04-14205,0.61,2024-04-14,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-1465,,2024-04-14,65,PAGOETA,20,µg/m3,,,9,,
2024-04-1470,,2024-04-14,70,MONDRAGON,20,µg/m3,,20,,,
2024-04-1467,,2024-04-14,67,ATEGORRIETA,20,µg/m3,,,13,,
2024-04-1499,,2024-04-14,99,ZUMARRAGA,20,µg/m3,3,,,,
2024-04-14206,,2024-04-14,206,ANDOAIN,20,µg/m3,7,,,,
2024-04-1474,,2024-04-14,74,AZPEITIA,20,µg/m3,,,9,,
2024-04-1468,,2024-04-14,68,HERNANI,20,µg/m3,4,,,,
2024-04-14104,,2024-04-14,104,AÑORGA,20,µg/m3,1,,,,
2024-04-1466,,2024-04-14,66,AVDA. TOLOSA,20,µg/m3,3,,,,
2024-04-1469,,2024-04-14,69,PUYO,20,µg/m3,2,,,,
2024-04-1472,,2024-04-14,72,TOLOSA,20,µg/m3,,,9,,
2024-04-1486,,2024-04-14,86,JAIZKIBEL,20,µg/m3,,,,99,
2024-04-1482,,2024-04-14,82,LEZO,20,µg/m3,,,15,,
2024-04-1573,2.33,2024-04-15,73,BEASAIN,20,µg/m3,,,,,
2024-04-15207,0.09,2024-04-15,207,ZUBIETA,20,µg/m3,,,,,
2024-04-1589,0.3,2024-04-15,89,EASO,20,µg/m3,,,,,
2024-04-15208,0.03,2024-04-15,208,USURBIL,20,µg/m3,,,,,
2024-04-15205,0.15,2024-04-15,205,LASARTE-ORIA,20,µg/m3,,,,,
2024-04-1565,,2024-04-15,65,PAGOETA,20,µg/m3,,,3,,
2024-04-1570,,2024-04-15,70,MONDRAGON,20,µg/m3,,13,,,
2024-04-1567,,2024-04-15,67,ATEGORRIETA,20,µg/m3,,,5,,
2024-04-1599,,2024-04-15,99,ZUMARRAGA,20,µg/m3,2,,,,
2024-04-15206,,2024-04-15,206,ANDOAIN,20,µg/m3,7,,,,
