_id,cause,cityTown,incidenceType,province,road,sourceId,startDate,clave_union,nivel_incidencias
229026,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-27T18:36:33.000Z,2024-01-27_GIPUZKOA_Vialidad invernal tramos,1
229025,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229024,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229023,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229022,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229021,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-27T18:36:33.000Z,2024-01-27_GIPUZKOA_Vialidad invernal tramos,1
229020,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-27T18:36:33.000Z,2024-01-27_GIPUZKOA_Vialidad invernal tramos,1
229019,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-27T18:36:33.000Z,2024-01-27_BIZKAIA_Vialidad invernal tramos,0
229018,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-27T18:36:33.000Z,2024-01-27_GIPUZKOA_Vialidad invernal tramos,1
229017,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-27T18:36:33.000Z,2024-01-27_GIPUZKOA_Vialidad invernal tramos,1
229016,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229015,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229014,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229013,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229012,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-01-27T18:36:33.000Z,2024-01-27_ARABA_Vialidad invernal tramos,2
229011,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-01-27T18:36:33.000Z,2024-01-27_GIPUZKOA_Puertos de montaña,0
229262,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-28T22:07:22.000Z,2024-01-28_BIZKAIA_Obras,1
229261,Obras,Alonsotegi,Obras,BIZKAIA,BI-636,1,2024-01-28T22:32:23.000Z,2024-01-28_BIZKAIA_Obras,1
229260,Obras,Galdakao,Obras,BIZKAIA,N-634,1,2024-01-28T22:52:15.000Z,2024-01-28_BIZKAIA_Obras,1
229259,Obras,Bilbao,Obras,BIZKAIA,A-8,1,2024-01-28T23:02:28.000Z,2024-01-28_BIZKAIA_Obras,1
229258,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-28T23:57:27.000Z,2024-01-28_BIZKAIA_Obras,1
229257,Obras,Valle de Trápaga-Trapagaran,Obras,BIZKAIA,A-8,1,2024-01-28T23:57:43.000Z,2024-01-28_BIZKAIA_Obras,1
229256,Avería,Getxo,Seguridad vial,BIZKAIA,BI-637,1,2024-01-28T21:28:25.000Z,2024-01-28_BIZKAIA_Seguridad vial,0
229255,Obras,Galdakao,Obras,BIZKAIA,N-634,1,2024-01-28T21:47:23.000Z,2024-01-28_BIZKAIA_Obras,1
229254,Avería,Legorreta,Seguridad vial,GIPUZKOA,N-1,1,2024-01-28T20:15:47.000Z,2024-01-28_GIPUZKOA_Seguridad vial,0
229253,Salida,Artzentales,Accidente,BIZKAIA,BI-630,1,2024-01-28T20:25:10.000Z,2024-01-28_BIZKAIA_Accidente,0
229252,Unknown cause,Vitoria-Gasteiz,Otras incidencias,ARABA,N-622,1,2024-01-28T19:51:54.000Z,2024-01-28_ARABA_Otras incidencias,0
229251,Avería,Amurrio,Seguridad vial,ARABA,A-624,1,2024-01-28T18:21:00.000Z,2024-01-28_ARABA_Seguridad vial,0
229250,Otros,Lantarón,Otras incidencias,ARABA,A-2625,1,2024-01-28T17:57:51.000Z,2024-01-28_ARABA_Otras incidencias,0
229249,Alcance,Iruña Oka/Iruña de Oca,Accidente,ARABA,A-3308,1,2024-01-28T16:02:25.000Z,2024-01-28_ARABA_Accidente,0
229248,Alcance,Elburgo/Burgelu,Accidente,ARABA,A-132,1,2024-01-28T16:26:20.000Z,2024-01-28_ARABA_Accidente,0
229247,Aceite,Arrasate/Mondragón,Seguridad vial,GIPUZKOA,GI-627,1,2024-01-28T14:55:49.000Z,2024-01-28_GIPUZKOA_Seguridad vial,0
229246,Avería,Sopelana,Seguridad vial,BIZKAIA,BI-3124,1,2024-01-28T15:26:42.000Z,2024-01-28_BIZKAIA_Seguridad vial,0
229245,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-28T14:41:44.000Z,2024-01-28_ARABA_Vialidad invernal tramos,0
229244,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-28T14:41:44.000Z,2024-01-28_GIPUZKOA_Vialidad invernal tramos,0
229243,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-28T14:41:44.000Z,2024-01-28_GIPUZKOA_Vialidad invernal tramos,0
229411,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-01-29T22:15:15.000Z,2024-01-29_BIZKAIA_Obras,1
229410,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-29T22:16:06.000Z,2024-01-29_BIZKAIA_Obras,1
229409,Obras,Portugalete,Obras,BIZKAIA,A-8,1,2024-01-29T22:44:11.000Z,2024-01-29_BIZKAIA_Obras,1
229408,Obras,Galdakao,Obras,BIZKAIA,A-8,1,2024-01-29T21:47:49.000Z,2024-01-29_BIZKAIA_Obras,1
229407,Obras,road,Obras,GIPUZKOA,N-1,1,2024-01-29T20:11:36.000Z,2024-01-29_GIPUZKOA_Obras,0
229406,Avería,Arrankudiaga,Seguridad vial,BIZKAIA,AP-68,1,2024-01-29T20:21:06.000Z,2024-01-29_BIZKAIA_Seguridad vial,0
229405,Otros,Ayala/Aiara,Otras incidencias,ARABA,A-624,1,2024-01-29T19:34:41.000Z,2024-01-29_ARABA_Otras incidencias,0
229404,Avería,Ordizia,Seguridad vial,GIPUZKOA,N-1,1,2024-01-29T16:42:19.000Z,2024-01-29_GIPUZKOA_Seguridad vial,0
229403,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-29T15:14:24.000Z,2024-01-29_ARABA_Vialidad invernal tramos,1
229402,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-29T15:14:24.000Z,2024-01-29_GIPUZKOA_Vialidad invernal tramos,1
229401,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-29T15:14:24.000Z,2024-01-29_GIPUZKOA_Vialidad invernal tramos,1
229400,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-29T15:14:24.000Z,2024-01-29_ARABA_Vialidad invernal tramos,1
229399,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-29T15:14:24.000Z,2024-01-29_ARABA_Vialidad invernal tramos,1
229398,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-01-29T15:14:24.000Z,2024-01-29_ARABA_Vialidad invernal tramos,1
229397,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-01-29T15:14:24.000Z,2024-01-29_ARABA_Vialidad invernal tramos,1
229396,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-29T15:14:24.000Z,2024-01-29_GIPUZKOA_Vialidad invernal tramos,1
229395,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-01-29T15:14:24.000Z,2024-01-29_GIPUZKOA_Vialidad invernal tramos,1
229394,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-01-29T15:14:24.000Z,2024-01-29_BIZKAIA_Vialidad invernal tramos,0
229393,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-29T15:14:24.000Z,2024-01-29_GIPUZKOA_Vialidad invernal tramos,1
229392,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-01-29T15:14:24.000Z,2024-01-29_GIPUZKOA_Vialidad invernal tramos,1
229574,Alcance,Amorebieta-Etxano,Accidente,BIZKAIA,N-634,1,2024-01-30T22:53:44.000Z,2024-01-30_BIZKAIA_Accidente,1
229572,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-30T21:59:15.000Z,2024-01-30_BIZKAIA_Obras,1
229571,Obras,Santurtzi,Obras,BIZKAIA,A-8,1,2024-01-30T22:01:25.000Z,2024-01-30_BIZKAIA_Obras,1
229570,Alcance,Amorebieta-Etxano,Accidente,BIZKAIA,N-634,1,2024-01-30T22:28:18.000Z,2024-01-30_BIZKAIA_Accidente,1
229569,Obras,Barakaldo,Obras,BIZKAIA,A-8,1,2024-01-30T22:29:57.000Z,2024-01-30_BIZKAIA_Obras,1
229575,Avería,Vitoria-Gasteiz,Seguridad vial,ARABA,AP-1,1,2024-01-30T22:50:58.000Z,2024-01-30_ARABA_Seguridad vial,0
229573,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-30T21:58:31.000Z,2024-01-30_BIZKAIA_Obras,1
229568,Alcance,Irura,Accidente,GIPUZKOA,N-1,1,2024-01-30T22:35:49.000Z,2024-01-30_GIPUZKOA_Accidente,0
229567,Obras,Arrasate/Mondragón,Obras,GIPUZKOA,AP-1,1,2024-01-30T21:50:02.000Z,2024-01-30_GIPUZKOA_Obras,0
229564,Obras,Orozko,Obras,BIZKAIA,AP-68,1,2024-01-30T20:07:15.000Z,2024-01-30_BIZKAIA_Obras,1
229566,Otros,Alegia,Otras incidencias,GIPUZKOA,N-1,1,2024-01-30T21:53:31.000Z,2024-01-30_GIPUZKOA_Otras incidencias,0
229565,Obras,Galdakao,Obras,BIZKAIA,A-8,1,2024-01-30T21:57:59.000Z,2024-01-30_BIZKAIA_Obras,1
229560,Avería,Vitoria-Gasteiz,Seguridad vial,ARABA,N-622,1,2024-01-30T20:34:20.000Z,2024-01-30_ARABA_Seguridad vial,0
229562,Alcance,Iurreta,Accidente,BIZKAIA,N-634,1,2024-01-30T20:18:10.000Z,2024-01-30_BIZKAIA_Accidente,1
229563,Obras,Abanto y Ciérvana-Abanto Zierbena,Obras,BIZKAIA,N-634,1,2024-01-30T20:15:08.000Z,2024-01-30_BIZKAIA_Obras,1
229561,Atropello,Erandio,Accidente,BIZKAIA,BI-604,1,2024-01-30T20:33:35.000Z,2024-01-30_BIZKAIA_Accidente,1
229558,Alcance,Olaberria,Accidente,GIPUZKOA,N-1,1,2024-01-30T17:38:06.000Z,2024-01-30_GIPUZKOA_Accidente,0
229556,Alcance,Leioa,Accidente,BIZKAIA,BI-637,1,2024-01-30T16:32:17.000Z,2024-01-30_BIZKAIA_Accidente,1
229834,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-01-31T22:14:06.000Z,2024-01-31_BIZKAIA_Obras,1
229559,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-01-30T20:50:25.000Z,2024-01-30_GIPUZKOA_Obras,0
229557,Avería,Erandio,Seguridad vial,BIZKAIA,BI-647,1,2024-01-30T17:39:04.000Z,2024-01-30_BIZKAIA_Seguridad vial,0
229831,Alcance,Valle de Trápaga-Trapagaran,Accidente,BIZKAIA,BI-3747,1,2024-01-31T20:05:44.000Z,2024-01-31_BIZKAIA_Accidente,0
229836,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-01-31T22:02:18.000Z,2024-01-31_BIZKAIA_Obras,1
229835,Obras,Santurtzi,Obras,BIZKAIA,A-8,1,2024-01-31T22:09:12.000Z,2024-01-31_BIZKAIA_Obras,1
229833,Obras,Aretxabaleta,Obras,GIPUZKOA,AP-1,1,2024-01-31T21:36:15.000Z,2024-01-31_GIPUZKOA_Obras,1
229832,Obras,Galdakao,Obras,BIZKAIA,N-634,1,2024-01-31T21:57:47.000Z,2024-01-31_BIZKAIA_Obras,1
229830,Avería,Derio,Seguridad vial,BIZKAIA,BI-631,1,2024-01-31T20:19:36.000Z,2024-01-31_BIZKAIA_Seguridad vial,0
229829,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-01-31T20:34:14.000Z,2024-01-31_GIPUZKOA_Obras,1
229828,Avería,Berriz,Seguridad vial,BIZKAIA,BI-633,1,2024-01-31T19:42:58.000Z,2024-01-31_BIZKAIA_Seguridad vial,0
229823,Alcance,Ayala/Aiara,Accidente,ARABA,A-3641,1,2024-01-31T16:12:10.000Z,2024-01-31_ARABA_Accidente,0
229827,Alcance,Balmaseda,Accidente,BIZKAIA,BI-636,1,2024-01-31T19:57:08.000Z,2024-01-31_BIZKAIA_Accidente,0
229826,Caída de objetos,Idiazabal,Seguridad vial,GIPUZKOA,N-1,1,2024-01-31T18:39:31.000Z,2024-01-31_GIPUZKOA_Seguridad vial,0
229825,Avería,Bilbao,Seguridad vial,BIZKAIA,BI-604,1,2024-01-31T17:56:42.000Z,2024-01-31_BIZKAIA_Seguridad vial,0
229824,Obras,Barakaldo,Obras,BIZKAIA,A-8,1,2024-01-31T16:12:04.000Z,2024-01-31_BIZKAIA_Obras,1
229822,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-01-31T16:14:30.000Z,2024-01-31_GIPUZKOA_Obras,1
229821,Obras,Eibar,Obras,GIPUZKOA,AP-1,1,2024-01-31T16:15:56.000Z,2024-01-31_GIPUZKOA_Obras,1
229820,Alcance,Galdakao,Accidente,BIZKAIA,N-634,1,2024-01-31T15:08:54.000Z,2024-01-31_BIZKAIA_Accidente,0
229819,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-01-31T14:39:15.000Z,2024-01-31_ARABA_Vialidad invernal tramos,0
229818,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-31T14:39:15.000Z,2024-01-31_GIPUZKOA_Vialidad invernal tramos,0
230296,Obras,Kuartango,Obras,ARABA,AP-68,1,2024-02-01T23:22:58.000Z,2024-02-01_ARABA_Obras,0
229817,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-01-31T14:39:15.000Z,2024-01-31_GIPUZKOA_Vialidad invernal tramos,0
230294,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230293,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Vialidad invernal tramos,1
230292,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Vialidad invernal tramos,1
230291,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230290,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230289,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230288,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230287,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Vialidad invernal tramos,1
230286,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Vialidad invernal tramos,1
230285,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-02-01T22:12:26.000Z,2024-02-01_BIZKAIA_Vialidad invernal tramos,0
230284,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Vialidad invernal tramos,1
230283,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Vialidad invernal tramos,1
230282,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230281,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230280,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230279,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230276,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Puertos de montaña,0
230278,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-02-01T22:12:26.000Z,2024-02-01_ARABA_Vialidad invernal tramos,2
230500,Avería,Maruri-Jatabe,Seguridad vial,BIZKAIA,BI-2120,1,2024-02-03T20:56:20.000Z,2024-02-03_BIZKAIA_Seguridad vial,1
230498,Caída de objetos,Mungia,Seguridad vial,BIZKAIA,BI-631,1,2024-02-03T21:29:47.000Z,2024-02-03_BIZKAIA_Seguridad vial,1
230499,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-02-03T21:25:14.000Z,2024-02-03_BIZKAIA_Seguridad vial,1
230501,Alcance,Bermeo,Accidente,BIZKAIA,BI-631,1,2024-02-03T22:37:09.000Z,2024-02-03_BIZKAIA_Accidente,0
230277,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-02-01T22:12:26.000Z,2024-02-01_GIPUZKOA_Puertos de montaña,0
230495,Salida,Beasain,Accidente,GIPUZKOA,GI-2632,1,2024-02-03T18:00:48.000Z,2024-02-03_GIPUZKOA_Accidente,1
230496,Alcance,Vitoria-Gasteiz,Accidente,ARABA,N-622,1,2024-02-03T20:35:58.000Z,2024-02-03_ARABA_Accidente,0
230493,Avería,Ayala/Aiara,Seguridad vial,ARABA,A-624,1,2024-02-03T18:21:31.000Z,2024-02-03_ARABA_Seguridad vial,0
230492,Alcance,Artzentales,Accidente,BIZKAIA,BI-630,1,2024-02-03T18:44:26.000Z,2024-02-03_BIZKAIA_Accidente,0
230494,Alcance,Villabona,Accidente,GIPUZKOA,N-1,1,2024-02-03T18:04:58.000Z,2024-02-03_GIPUZKOA_Accidente,1
230497,Otros,Loiu,Otras incidencias,BIZKAIA,BI-2704,1,2024-02-03T21:42:49.000Z,2024-02-03_BIZKAIA_Otras incidencias,0
230488,Alcance,Zarautz,Accidente,GIPUZKOA,N-634,1,2024-02-03T12:58:52.000Z,2024-02-03_GIPUZKOA_Accidente,1
230491,Avería,Elgoibar,Seguridad vial,GIPUZKOA,GI-2634,1,2024-02-03T16:18:55.000Z,2024-02-03_GIPUZKOA_Seguridad vial,0
230486,Otros,Oñati,Otras incidencias,GIPUZKOA,GI-2630,1,2024-02-03T11:09:11.000Z,2024-02-03_GIPUZKOA_Otras incidencias,0
230490,Caída de objetos,Donostia-San Sebastián,Seguridad vial,GIPUZKOA,N-1,1,2024-02-03T15:08:02.000Z,2024-02-03_GIPUZKOA_Seguridad vial,0
230487,Avería,Zigoitia,Seguridad vial,ARABA,N-622,1,2024-02-03T12:45:33.000Z,2024-02-03_ARABA_Seguridad vial,0
230489,Salida,Bilbao,Accidente,BIZKAIA,BI-636,1,2024-02-03T13:54:37.000Z,2024-02-03_BIZKAIA_Accidente,0
230485,Salida,Villabona,Accidente,GIPUZKOA,N-1,1,2024-02-03T11:29:08.000Z,2024-02-03_GIPUZKOA_Accidente,1
230460,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-02T21:42:40.000Z,2024-02-02_GIPUZKOA_Obras,1
230484,Avería,"Etxebarri, Ant S. Esteban-Etxebarri D. E.",Seguridad vial,BIZKAIA,N-634,1,2024-02-03T11:37:09.000Z,2024-02-03_BIZKAIA_Seguridad vial,1
230483,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-03T10:03:25.000Z,2024-02-03_GIPUZKOA_Obras,0
230482,Otros,Zalla,Otras incidencias,BIZKAIA,BI-630,1,2024-02-03T10:13:51.000Z,2024-02-03_BIZKAIA_Otras incidencias,0
230461,Otros,Vitoria-Gasteiz,Otras incidencias,ARABA,N-622,1,2024-02-02T21:39:55.000Z,2024-02-02_ARABA_Otras incidencias,0
230459,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-02T21:47:48.000Z,2024-02-02_GIPUZKOA_Obras,1
230458,Obras,Olaberria,Obras,GIPUZKOA,N-1,1,2024-02-02T21:50:54.000Z,2024-02-02_GIPUZKOA_Obras,1
230456,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-02T19:58:37.000Z,2024-02-02_GIPUZKOA_Obras,1
230457,Obras,Olaberria,Obras,GIPUZKOA,N-1,1,2024-02-02T21:52:13.000Z,2024-02-02_GIPUZKOA_Obras,1
230455,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-02T20:43:15.000Z,2024-02-02_GIPUZKOA_Obras,1
230453,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-02-02T19:23:17.000Z,2024-02-02_GIPUZKOA_Vialidad invernal tramos,1
230454,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-02-02T19:23:17.000Z,2024-02-02_ARABA_Vialidad invernal tramos,1
230452,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-02-02T19:23:17.000Z,2024-02-02_GIPUZKOA_Vialidad invernal tramos,1
230451,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-02-02T19:23:17.000Z,2024-02-02_ARABA_Vialidad invernal tramos,1
230450,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-02-02T19:23:17.000Z,2024-02-02_ARABA_Vialidad invernal tramos,1
230449,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-02-02T19:23:17.000Z,2024-02-02_ARABA_Vialidad invernal tramos,1
230448,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-02-02T19:23:17.000Z,2024-02-02_ARABA_Vialidad invernal tramos,1
230447,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-02-02T19:23:17.000Z,2024-02-02_GIPUZKOA_Vialidad invernal tramos,1
230446,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-02-02T19:23:17.000Z,2024-02-02_GIPUZKOA_Vialidad invernal tramos,1
230445,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-02-02T19:23:17.000Z,2024-02-02_BIZKAIA_Vialidad invernal tramos,0
230444,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-02-02T19:23:17.000Z,2024-02-02_GIPUZKOA_Vialidad invernal tramos,1
230544,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-02-04T23:20:13.000Z,2024-02-04_BIZKAIA_Obras,2
230443,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-02-02T19:23:17.000Z,2024-02-02_GIPUZKOA_Vialidad invernal tramos,1
230543,Obras,Bergara,Obras,GIPUZKOA,AP-1,1,2024-02-04T23:36:33.000Z,2024-02-04_GIPUZKOA_Obras,1
230442,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-02-02T19:23:17.000Z,2024-02-02_ARABA_Vialidad invernal tramos,1
230541,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-04T21:52:46.000Z,2024-02-04_GIPUZKOA_Obras,1
230540,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-02-04T21:57:23.000Z,2024-02-04_BIZKAIA_Obras,2
230539,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-02-04T21:57:54.000Z,2024-02-04_BIZKAIA_Obras,2
230538,Obras,Galdakao,Obras,BIZKAIA,A-8,1,2024-02-04T22:05:34.000Z,2024-02-04_BIZKAIA_Obras,2
230537,Vuelco,Arrankudiaga,Accidente,BIZKAIA,BI-625,1,2024-02-04T22:15:44.000Z,2024-02-04_BIZKAIA_Accidente,0
230536,Alcance,Lanciego/Lantziego,Accidente,ARABA,A-124,1,2024-02-04T22:20:43.000Z,2024-02-04_ARABA_Accidente,0
230535,Obras,Alonsotegi,Obras,BIZKAIA,BI-636,1,2024-02-04T22:30:17.000Z,2024-02-04_BIZKAIA_Obras,2
230534,Obras,Alonsotegi,Obras,BIZKAIA,BI-636,1,2024-02-04T22:30:50.000Z,2024-02-04_BIZKAIA_Obras,2
230533,Obras,Erandio,Obras,BIZKAIA,BI-637,1,2024-02-04T22:31:34.000Z,2024-02-04_BIZKAIA_Obras,2
230532,Obras,Barakaldo,Obras,BIZKAIA,A-8,1,2024-02-04T22:32:37.000Z,2024-02-04_BIZKAIA_Obras,2
230531,Obras,Getxo,Obras,BIZKAIA,BI-637,1,2024-02-04T22:46:42.000Z,2024-02-04_BIZKAIA_Obras,2
230530,Obras,Artea,Obras,BIZKAIA,N-240,1,2024-02-04T20:28:43.000Z,2024-02-04_BIZKAIA_Obras,2
230529,Unknown cause,Vitoria-Gasteiz,Otras incidencias,ARABA,N-104,1,2024-02-04T20:30:22.000Z,2024-02-04_ARABA_Otras incidencias,0
230528,Obras,Ordizia,Obras,GIPUZKOA,N-1,1,2024-02-04T20:33:26.000Z,2024-02-04_GIPUZKOA_Obras,1
230527,Obras,Beasain,Obras,GIPUZKOA,N-1,1,2024-02-04T19:56:46.000Z,2024-02-04_GIPUZKOA_Obras,1
230526,Alcance,Arrigorriaga,Accidente,BIZKAIA,BI-625,1,2024-02-04T19:57:43.000Z,2024-02-04_BIZKAIA_Accidente,0
230525,Otros,Aia,Otras incidencias,GIPUZKOA,GI-2631,1,2024-02-04T18:44:12.000Z,2024-02-04_GIPUZKOA_Otras incidencias,0
230524,Salida,Mungia,Accidente,BIZKAIA,BI-631,1,2024-02-04T14:55:44.000Z,2024-02-04_BIZKAIA_Accidente,0
230913,Obras,Leioa,Obras,BIZKAIA,BI-637,1,2024-02-05T23:00:59.000Z,2024-02-05_BIZKAIA_Obras,1
230912,Desprendimiento,Andoain,Seguridad vial,GIPUZKOA,N-1,1,2024-02-05T23:10:50.000Z,2024-02-05_GIPUZKOA_Seguridad vial,0
230911,Obras,Alonsotegi,Obras,BIZKAIA,BI-636,1,2024-02-05T23:17:53.000Z,2024-02-05_BIZKAIA_Obras,1
230910,Avería,Soraluze-Placencia de las Armas,Seguridad vial,GIPUZKOA,AP-1,1,2024-02-05T23:50:26.000Z,2024-02-05_GIPUZKOA_Seguridad vial,0
230909,Obras,Irun,Obras,GIPUZKOA,N-121A,1,2024-02-05T23:55:32.000Z,2024-02-05_GIPUZKOA_Obras,0
230908,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-02-05T22:00:30.000Z,2024-02-05_GIPUZKOA_Obras,0
